"comp_id","Sector","Industry"
"comp_2819","Consumer Defensive","Packaged Foods"
"comp_7608","Financial Services","Banks - Regional - Asia"
"comp_6142","Healthcare","Biotechnology"
"comp_1400","Consumer Cyclical","Home Furnishings & Fixtures"
"comp_10783","Real Estate","REIT - Diversified"
"comp_6266","Basic Materials","Industrial Metals & Minerals"
"comp_314","Energy","Oil & Gas Drilling"
"comp_3599","Financial Services","Banks - Regional - US"
"comp_9658","Financial Services","Asset Management"
"comp_12085","Technology","Health Information Services"
"comp_12246","Technology","Internet Content & Information"
"comp_4836","Energy","Oil & Gas Refining & Marketing"
"comp_10642","Financial Services","Banks - Regional - Africa"
"comp_7053","Technology","Scientific & Technical Instruments"
"comp_5537","Healthcare","Medical Instruments & Supplies"
"comp_8155","Financial Services","Banks - Regional - US"
"comp_10827","Consumer Cyclical","Restaurants"
"comp_2627","Industrials","Business Equipment"
"comp_12401","Consumer Defensive","Beverages - Soft Drinks"
"comp_2458","Basic Materials","Coal"
"comp_2174","Healthcare","Biotechnology"
"comp_1947","Consumer Cyclical","Lodging"
"comp_4438","Financial Services","Asset Management"
"comp_7984","Industrials","Shipping & Ports"
"comp_2756","Consumer Defensive","Beverages - Wineries & Distilleries"
"comp_6377","Industrials","Engineering & Construction"
"comp_8591","Basic Materials","Gold"
"comp_10407","Consumer Cyclical","Advertising Agencies"
"comp_1861","Consumer Cyclical","Restaurants"
"comp_11911","Technology","Software - Application"
"comp_6042","Real Estate","Real Estate - General"
"comp_12110","Technology","Software - Infrastructure"
"comp_8760","Real Estate","Real Estate Services"
"comp_5651","Consumer Cyclical","Auto Parts"
"comp_1532","Industrials","Airlines"
"comp_8239","Financial Services","Asset Management"
"comp_12989","Healthcare","Diagnostics & Research"
"comp_9994","Healthcare","Biotechnology"
"comp_8162","Financial Services","Banks - Regional - US"
"comp_2619","Utilities","Utilities - Diversified"
"comp_12466","Industrials","Aerospace & Defense"
"comp_8111","Financial Services","Insurance - Life"
"comp_12189","Basic Materials","Industrial Metals & Minerals"
"comp_8756","Technology","Scientific & Technical Instruments"
"comp_12994","Healthcare","Medical Devices"
"comp_1591","Basic Materials","Industrial Metals & Minerals"
"comp_13538","Consumer Cyclical","Recreational Vehicles"
"comp_9873","Financial Services","Financial Exchanges"
"comp_6851","Consumer Cyclical","Auto Manufacturers"
"comp_9417","Basic Materials","Specialty Chemicals"
"comp_1784","Consumer Cyclical","Auto Parts"
"comp_13462","Technology","Electronic Components"
"comp_11408","Financial Services","Banks - Regional - Asia"
"comp_7586","Consumer Defensive","Tobacco"
"comp_12513","Consumer Cyclical","Auto Manufacturers"
"comp_1392","Industrials","Diversified Industrials"
"comp_317","Basic Materials","Specialty Chemicals"
"comp_12437","Consumer Defensive","Packaged Foods"
"comp_13430","Industrials","Engineering & Construction"
"comp_6838","Industrials","Farm & Construction Equipment"
"comp_801","Real Estate","Real Estate Services"
"comp_8711","Industrials","Diversified Industrials"
"comp_7501","Technology","Information Technology Services"
"comp_12295","Consumer Cyclical","Media - Diversified"
"comp_9894","Technology","Software - Infrastructure"
"comp_5234","Consumer Defensive","Discount Stores"
"comp_12517","Consumer Cyclical","Rubber & Plastics"
"comp_10293","Industrials","Infrastructure Operations"
"comp_12288","Basic Materials","Specialty Chemicals"
"comp_5510","Industrials","Railroads"
"comp_643","Consumer Cyclical","Leisure"
"comp_7644","Industrials","Engineering & Construction"
"comp_7935","Basic Materials","Specialty Chemicals"
"comp_333","Industrials","Tools & Accessories"
"comp_7973","Industrials","Farm & Construction Equipment"
"comp_8519","Technology","Software - Infrastructure"
"comp_9171","Industrials","Conglomerates"
"comp_7065","Consumer Cyclical","Residential Construction"
"comp_8661","Financial Services","Asset Management"
"comp_5658","Technology","Software - Infrastructure"
"comp_9161","Basic Materials","Building Materials"
"comp_7821","Basic Materials","Steel"
"comp_12399","Healthcare","Medical Instruments & Supplies"
"comp_8077","Industrials","Farm & Construction Equipment"
"comp_2007","Healthcare","Drug Manufacturers - Major"
"comp_13083","Technology","Computer Systems"
"comp_8937","Real Estate","Real Estate Services"
"comp_9328","Basic Materials","Steel"
"comp_12343","Industrials","Business Services"
"comp_8452","Healthcare","Medical Distribution"
"comp_2366","Industrials","Diversified Industrials"
"comp_12510","Technology","Electronic Components"
"comp_6895","Consumer Defensive","Packaged Foods"
"comp_9898","Healthcare","Drug Manufacturers - Major"
"comp_11772","Consumer Cyclical","Auto Parts"
"comp_13489","Industrials","Diversified Industrials"
"comp_3724","Healthcare","Drug Manufacturers - Major"
"comp_11068","Industrials","Aerospace & Defense"
"comp_10854","Industrials","Shipping & Ports"
"comp_1832","Financial Services","Banks - Regional - Asia"
"comp_7583","Consumer Cyclical","Auto Parts"
"comp_6848","Consumer Cyclical","Home Furnishings & Fixtures"
"comp_5165","Technology","Health Information Services"
"comp_6159","Energy","Oil & Gas Integrated"
"comp_3743","Consumer Cyclical","Leisure"
"comp_1278","Real Estate","REIT - Office"
"comp_8716","Communication Services","Telecom Services"
"comp_911","Healthcare","Medical Care"
"comp_12321","Utilities","Utilities - Independent Power Producers"
"comp_7444","Industrials","Aerospace & Defense"
"comp_2238","Consumer Defensive","Food Distribution"
"comp_10606","Technology","Electronic Components"
"comp_8144","Industrials","Tools & Accessories"
"comp_1684","Financial Services","Specialty Finance"
"comp_13070","Industrials","Airports & Air Services"
"comp_9356","Basic Materials","Industrial Metals & Minerals"
"comp_1958","Technology","Scientific & Technical Instruments"
"comp_6853","Consumer Cyclical","Lodging"
"comp_11676","Consumer Cyclical","Resorts & Casinos"
"comp_13566","Communication Services","Telecom Services"
"comp_636","Industrials","Engineering & Construction"
"comp_1144","Basic Materials","Industrial Metals & Minerals"
"comp_5650","Healthcare","Biotechnology"
"comp_2620","Technology","Software - Application"
"comp_11070","Financial Services","Insurance - Property & Casualty"
"comp_10898","Technology","Software - Application"
"comp_8216","Healthcare","Medical Devices"
"comp_3008","Industrials","Waste Management"
"comp_8341","Financial Services","Insurance - Property & Casualty"
"comp_7713","Financial Services","Asset Management"
"comp_9537","Healthcare","Biotechnology"
"comp_6449","Industrials","Metal Fabrication"
"comp_9423","Consumer Cyclical","Packaging & Containers"
"comp_8554","Real Estate","REIT - Diversified"
"comp_11958","Energy","Oil & Gas E&P"
"comp_6137","Consumer Defensive","Packaged Foods"
"comp_2486","Healthcare","Medical Devices"
"comp_5382","Financial Services","Asset Management"
"comp_1607","Real Estate","REIT - Diversified"
"comp_10452","Energy","Oil & Gas Integrated"
"comp_3535","Consumer Defensive","Household & Personal Products"
"comp_8069","Financial Services","Banks - Regional - US"
"comp_8647","Healthcare","Long-Term Care Facilities"
"comp_2470","Basic Materials","Industrial Metals & Minerals"
"comp_11606","Industrials","Diversified Industrials"
"comp_8045","Consumer Defensive","Packaged Foods"
"comp_12627","Financial Services","Banks - Regional - US"
"comp_11899","Consumer Cyclical","Resorts & Casinos"
"comp_4478","Energy","Oil & Gas E&P"
"comp_8606","Healthcare","Medical Devices"
"comp_5018","Industrials","Engineering & Construction"
"comp_8007","Basic Materials","Industrial Metals & Minerals"
"comp_12569","Healthcare","Medical Distribution"
"comp_10486","Healthcare","Drug Manufacturers - Major"
"comp_2930","Consumer Cyclical","Broadcasting - TV"
"comp_8797","Consumer Cyclical","Residential Construction"
"comp_1990","Healthcare","Biotechnology"
"comp_2935","Technology","Communication Equipment"
"comp_12344","Industrials","Engineering & Construction"
"comp_6112","Financial Services","Banks - Regional - US"
"comp_6179","Financial Services","Banks - Regional - US"
"comp_11466","Industrials","Airports & Air Services"
"comp_4514","Financial Services","Financial Exchanges"
"comp_2847","Technology","Semiconductors"
"comp_12593","Technology","Solar"
"comp_6737","Industrials","Railroads"
"comp_10945","Industrials","Business Services"
"comp_11171","Consumer Defensive","Beverages - Brewers"
"comp_1178","Basic Materials","Industrial Metals & Minerals"
"comp_394","Consumer Cyclical","Auto Parts"
"comp_9844","Consumer Cyclical","Packaging & Containers"
"comp_236","Financial Services","Banks - Regional - Asia"
"comp_352","Basic Materials","Building Materials"
"comp_13386","Healthcare","Biotechnology"
"comp_5771","Basic Materials","Industrial Metals & Minerals"
"comp_7224","Communication Services","Telecom Services"
"comp_8660","Financial Services","Insurance - Life"
"comp_8514","Financial Services","Asset Management"
"comp_6224","Basic Materials","Silver"
"comp_5266","Industrials","Business Services"
"comp_4700","Industrials","Business Services"
"comp_4918","Healthcare","Biotechnology"
"comp_13192","Financial Services","Asset Management"
"comp_11568","Technology","Software - Application"
"comp_11233","Basic Materials","Silver"
"comp_12359","Technology","Scientific & Technical Instruments"
"comp_8926","Energy","Oil & Gas Midstream"
"comp_6196","Financial Services","Banks - Regional - US"
"comp_12065","Real Estate","REIT - Retail"
"comp_12538","Financial Services","Banks - Regional - US"
"comp_811","Real Estate","Real Estate Services"
"comp_11644","Industrials","Business Services"
"comp_5738","Technology","Software - Application"
"comp_8232","Consumer Defensive","Education & Training Services"
"comp_11555","Technology","Semiconductors"
"comp_9984","Technology","Software - Application"
"comp_5017","Financial Services","Specialty Finance"
"comp_1608","Utilities","Utilities - Independent Power Producers"
"comp_2390","Basic Materials","Copper"
"comp_9696","Healthcare","Medical Care"
"comp_5420","Technology","Information Technology Services"
"comp_8872","Consumer Cyclical","Auto Parts"
"comp_8742","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_6677","Consumer Cyclical","Rubber & Plastics"
"comp_12640","Industrials","Engineering & Construction"
"comp_8471","Financial Services","Asset Management"
"comp_12118","Utilities","Utilities - Independent Power Producers"
"comp_10472","Consumer Cyclical","Apparel Manufacturing"
"comp_779","Industrials","Engineering & Construction"
"comp_12129","Industrials","Farm & Construction Equipment"
"comp_8701","Healthcare","Health Care Plans"
"comp_13287","Basic Materials","Steel"
"comp_5744","Financial Services","Savings & Cooperative Banks"
"comp_5164","Financial Services","Insurance - Life"
"comp_9057","Consumer Cyclical","Specialty Retail"
"comp_4258","Healthcare","Biotechnology"
"comp_1078","Healthcare","Medical Care"
"comp_5752","Consumer Cyclical","Auto Parts"
"comp_4465","Basic Materials","Industrial Metals & Minerals"
"comp_2479","Healthcare","Biotechnology"
"comp_5025","Industrials","Aerospace & Defense"
"comp_8564","Healthcare","Biotechnology"
"comp_2187","Financial Services","Capital Markets"
"comp_12084","Basic Materials","Industrial Metals & Minerals"
"comp_350","Real Estate","REIT - Hotel & Motel"
"comp_9542","Industrials","Engineering & Construction"
"comp_12681","Basic Materials","Industrial Metals & Minerals"
"comp_5191","Financial Services","Asset Management"
"comp_5595","Basic Materials","Chemicals"
"comp_10680","Industrials","Diversified Industrials"
"comp_9019","Basic Materials","Industrial Metals & Minerals"
"comp_2197","Consumer Cyclical","Auto & Truck Dealerships"
"comp_3312","Consumer Cyclical","Personal Services"
"comp_10443","Healthcare","Biotechnology"
"comp_11350","Basic Materials","Gold"
"comp_1480","Financial Services","Credit Services"
"comp_8807","Real Estate","Real Estate - General"
"comp_7181","Financial Services","Banks - Regional - US"
"comp_6200","Real Estate","Real Estate Services"
"comp_3782","Basic Materials","Paper & Paper Products"
"comp_8487","Technology","Software - Application"
"comp_3110","Financial Services","Banks - Regional - US"
"comp_6592","Financial Services","Capital Markets"
"comp_11872","Financial Services","Banks - Regional - US"
"comp_1339","Consumer Cyclical","Auto & Truck Dealerships"
"comp_11808","Industrials","Engineering & Construction"
"comp_9428","Real Estate","REIT - Residential"
"comp_7588","Communication Services","Telecom Services"
"comp_4282","Basic Materials","Building Materials"
"comp_5608","Energy","Oil & Gas Midstream"
"comp_2119","Industrials","Diversified Industrials"
"comp_5296","Healthcare","Medical Care"
"comp_2431","Financial Services","Asset Management"
"comp_464","Financial Services","Asset Management"
"comp_7106","Industrials","Integrated Shipping & Logistics"
"comp_8945","Healthcare","Drug Manufacturers - Major"
"comp_2831","Healthcare","Biotechnology"
"comp_12045","Financial Services","Banks - Regional - US"
"comp_13198","Consumer Cyclical","Home Furnishings & Fixtures"
"comp_9416","Technology","Software - Application"
"comp_5354","Industrials","Pollution & Treatment Controls"
"comp_9177","Healthcare","Biotechnology"
"comp_8428","Financial Services","Credit Services"
"comp_7405","Healthcare","Biotechnology"
"comp_12607","Industrials","Diversified Industrials"
"comp_12613","Technology","Software - Infrastructure"
"comp_6123","Technology","Software - Application"
"comp_1173","Industrials","Airports & Air Services"
"comp_7989","Industrials","Trucking"
"comp_415","Industrials","Engineering & Construction"
"comp_2959","Basic Materials","Building Materials"
"comp_10172","Industrials","Airports & Air Services"
"comp_5899","Industrials","Industrial Distribution"
"comp_10324","Consumer Cyclical","Restaurants"
"comp_4144","Basic Materials","Industrial Metals & Minerals"
